crop_name,region,season,month,demand_index,avg_price,volatility,season_fit
Cotton,Central India,kharif,8,64.26,44.63,0.16,0.92
Cotton,Central India,kharif,9,63.84,50.57,0.16,0.92
Cotton,Central India,kharif,10,70.74,47.71,0.16,0.92
Cotton,Central India,kharif,11,70.36,49.98,0.16,0.92
Cotton,Central India,kharif,12,58.58,52.56,0.16,0.92
Cotton,Central India,rabi,1,76.41,58.35,0.16,0.77
Cotton,Central India,rabi,2,68.48,61.25,0.16,0.77
Cotton,Central India,rabi,3,79.62,68.19,0.16,0.77
Cotton,Central India,rabi,4,80.79,61.67,0.16,0.77
Cotton,Central India,rabi,5,70.08,54.82,0.16,0.77
Cotton,Central India,rabi,6,74.48,51.92,0.16,0.77
Cotton,Central India,rabi,7,66.68,48.2,0.16,0.77
Cotton,Central India,rabi,8,61.56,45.93,0.16,0.77
Cotton,Central India,rabi,9,61.06,45.54,0.16,0.77
Cotton,Central India,rabi,10,61.76,49.77,0.16,0.77
Cotton,Central India,rabi,11,60.08,51.41,0.16,0.77
Cotton,Central India,rabi,12,73.19,53.65,0.16,0.77
Cotton,Central India,zaid,1,65.01,58.47,0.16,0.77
Cotton,Central India,zaid,2,75.6,62.72,0.16,0.77
Cotton,Central India,zaid,3,67.44,64.72,0.16,0.77
Cotton,Central India,zaid,4,64.19,64.18,0.16,0.77
Cotton,Central India,zaid,5,70.64,58.25,0.16,0.77
Cotton,Central India,zaid,6,62.91,52.66,0.16,0.77
Cotton,Central India,zaid,7,68.27,53.88,0.16,0.77
Cotton,Central India,zaid,8,61.32,48.91,0.16,0.77
Cotton,Central India,zaid,9,53.66,45.44,0.16,0.77
Cotton,Central India,zaid,10,64.35,45.77,0.16,0.77
Cotton,Central India,zaid,11,60.92,49.24,0.16,0.77
Cotton,Central India,zaid,12,68.56,54.51,0.16,0.77
Sugarcane,North India,kharif,1,59.21,4.08,0.08,0.98
Sugarcane,North India,kharif,2,68.46,4.57,0.08,0.98
Sugarcane,North India,kharif,3,58.16,4.54,0.08,0.98
Sugarcane,North India,kharif,4,68.87,4.67,0.08,0.98
Sugarcane,North India,kharif,5,68.47,4.34,0.08,0.98
Sugarcane,North India,kharif,6,69.61,3.8,0.08,0.98
Sugarcane,North India,kharif,7,71.24,3.72,0.08,0.98
Sugarcane,North India,kharif,8,68.84,3.81,0.08,0.98
Sugarcane,North India,kharif,9,55.48,3.54,0.08,0.98
Sugarcane,North India,kharif,10,64.86,3.5,0.08,0.98
Sugarcane,North India,kharif,11,67.17,3.66,0.08,0.98
Sugarcane,North India,kharif,12,66.05,4.03,0.08,0.98
Sugarcane,North India,rabi,1,62.81,4.38,0.08,0.83
Sugarcane,North India,rabi,2,69.42,4.4,0.08,0.83
Sugarcane,North India,rabi,3,69.65,4.74,0.08,0.83
Sugarcane,North India,rabi,4,68.82,4.56,0.08,0.83
Sugarcane,North India,rabi,5,66.75,4.38,0.08,0.83
Sugarcane,North India,rabi,6,72.33,4.18,0.08,0.83
Sugarcane,North India,rabi,7,66.52,3.76,0.08,0.83
Sugarcane,North India,rabi,8,66.79,3.59,0.08,0.83
Sugarcane,North India,rabi,9,62.31,3.46,0.08,0.83
Sugarcane,North India,rabi,10,65.33,3.48,0.08,0.83
Sugarcane,North India,rabi,11,67.86,3.72,0.08,0.83
Sugarcane,North India,rabi,12,68.32,4.02,0.08,0.83
Sugarcane,North India,zaid,1,78.29,4.4,0.08,0.83
Sugarcane,North India,zaid,2,75.84,4.47,0.08,0.83
Sugarcane,North India,zaid,3,67.45,4.71,0.08,0.83
Sugarcane,North India,zaid,4,75.88,4.68,0.08,0.83
Sugarcane,North India,zaid,5,67.38,4.28,0.08,0.83
Sugarcane,North India,zaid,6,60.7,3.96,0.08,0.83
Sugarcane,North India,zaid,7,72.38,3.66,0.08,0.83
Sugarcane,North India,zaid,8,69.5,3.46,0.08,0.83
Sugarcane,North India,zaid,9,67.52,3.31,0.08,0.83
Sugarcane,North India,zaid,10,66.73,3.23,0.08,0.83
Sugarcane,North India,zaid,11,66.47,3.56,0.08,0.83
Sugarcane,North India,zaid,12,74.93,4.07,0.08,0.83
Sugarcane,South India,kharif,1,72.73,4.46,0.08,0.98
Sugarcane,South India,kharif,2,66.75,4.71,0.08,0.98
Sugarcane,South India,kharif,3,76.56,4.57,0.08,0.98
Sugarcane,South India,kharif,4,77.18,4.4,0.08,0.98
Sugarcane,South India,kharif,5,66.28,4.24,0.08,0.98
Sugarcane,South India,kharif,6,66.26,3.9,0.08,0.98
Sugarcane,South India,kharif,7,73.52,3.68,0.08,0.98
Sugarcane,South India,kharif,8,68.06,3.43,0.08,0.98
Sugarcane,South India,kharif,9,56.8,3.42,0.08,0.98
Sugarcane,South India,kharif,10,56.74,3.47,0.08,0.98
Sugarcane,South India,kharif,11,60.56,3.88,0.08,0.98
Sugarcane,South India,kharif,12,73.46,4.01,0.08,0.98
Sugarcane,South India,rabi,1,76.72,4.21,0.08,0.83
Sugarcane,South India,rabi,2,74.22,4.54,0.08,0.83
Sugarcane,South India,rabi,3,73.22,4.74,0.08,0.83
Sugarcane,South India,rabi,4,75.16,4.55,0.08,0.83
Sugarcane,South India,rabi,5,62.13,4.2,0.08,0.83
Sugarcane,South India,rabi,6,68.29,4.01,0.08,0.83
Sugarcane,South India,rabi,7,61.75,3.91,0.08,0.83
Sugarcane,South India,rabi,8,73.88,3.53,0.08,0.83
Sugarcane,South India,rabi,9,66.26,3.38,0.08,0.83
Sugarcane,South India,rabi,10,61.54,3.49,0.08,0.83
Sugarcane,South India,rabi,11,68.69,3.59,0.08,0.83
Sugarcane,South India,rabi,12,70.57,3.99,0.08,0.83
Sugarcane,South India,zaid,1,60.86,4.21,0.08,0.83
Sugarcane,South India,zaid,2,69.43,4.72,0.08,0.83
Sugarcane,South India,zaid,3,74.68,4.45,0.08,0.83
Sugarcane,South India,zaid,4,73.93,4.35,0.08,0.83
Sugarcane,South India,zaid,5,75.81,4.25,0.08,0.83
Sugarcane,South India,zaid,6,68.43,4.13,0.08,0.83
Sugarcane,South India,zaid,7,60.96,3.58,0.08,0.83
Sugarcane,South India,zaid,8,63.38,3.57,0.08,0.83
Sugarcane,South India,zaid,9,58.3,3.17,0.08,0.83
Sugarcane,South India,zaid,10,64.05,3.53,0.08,0.83
Sugarcane,South India,zaid,11,73.4,3.66,0.08,0.83
Sugarcane,South India,zaid,12,66.84,4.11,0.08,0.83
Sugarcane,West India,kharif,1,61.05,4.26,0.08,0.98
Sugarcane,West India,kharif,2,72.45,4.57,0.08,0.98
Sugarcane,West India,kharif,3,69.35,4.6,0.08,0.98
Sugarcane,West India,kharif,4,59.06,4.45,0.08,0.98
Sugarcane,West India,kharif,5,72.67,4.2,0.08,0.98
Sugarcane,West India,kharif,6,69.19,4.04,0.08,0.98
Sugarcane,West India,kharif,7,65.69,3.72,0.08,0.98
Sugarcane,West India,kharif,8,61.49,3.46,0.08,0.98
Sugarcane,West India,kharif,9,68.95,3.41,0.08,0.98
Sugarcane,West India,kharif,10,63.37,3.5,0.08,0.98
Sugarcane,West India,kharif,11,70.97,3.52,0.08,0.98
Sugarcane,West India,kharif,12,74.7,3.97,0.08,0.98
Sugarcane,West India,rabi,1,72.53,4.42,0.08,0.83
Sugarcane,West India,rabi,2,64.64,4.44,0.08,0.83
Sugarcane,West India,rabi,3,70.46,4.51,0.08,0.83
Sugarcane,West India,rabi,4,80.17,4.43,0.08,0.83
Sugarcane,West India,rabi,5,67.62,4.32,0.08,0.83
Sugarcane,West India,rabi,6,62.89,3.96,0.08,0.83
Sugarcane,West India,rabi,7,68.99,3.67,0.08,0.83
Sugarcane,West India,rabi,8,65.83,3.44,0.08,0.83
Sugarcane,West India,rabi,9,58.33,3.43,0.08,0.83
Sugarcane,West India,rabi,10,75.08,3.48,0.08,0.83
Sugarcane,West India,rabi,11,68.53,3.76,0.08,0.83
Sugarcane,West India,rabi,12,62.55,4.16,0.08,0.83
Sugarcane,West India,zaid,1,71.41,4.47,0.08,0.83
Sugarcane,West India,zaid,2,67.83,4.72,0.08,0.83
Sugarcane,West India,zaid,3,75.78,4.66,0.08,0.83
Sugarcane,West India,zaid,4,72.67,4.49,0.08,0.83
Sugarcane,West India,zaid,5,76.4,4.31,0.08,0.83
Sugarcane,West India,zaid,6,59.06,3.89,0.08,0.83
Sugarcane,West India,zaid,7,66.47,3.73,0.08,0.83
Sugarcane,West India,zaid,8,66.02,3.58,0.08,0.83
Sugarcane,West India,zaid,9,56.14,3.41,0.08,0.83
Sugarcane,West India,zaid,10,57.21,3.54,0.08,0.83
Sugarcane,West India,zaid,11,66.93,3.74,0.08,0.83
Sugarcane,West India,zaid,12,64.58,4.12,0.08,0.83
Sugarcane,East India,kharif,1,75.61,4.36,0.08,0.98
Sugarcane,East India,kharif,2,70.85,4.58,0.08,0.98
Sugarcane,East India,kharif,3,68.37,4.69,0.08,0.98
Sugarcane,East India,kharif,4,79.75,4.64,0.08,0.98
Sugarcane,East India,kharif,5,66.75,4.34,0.08,0.98
Sugarcane,East India,kharif,6,62.43,4.05,0.08,0.98
Sugarcane,East India,kharif,7,69.65,3.53,0.08,0.98
Sugarcane,East India,kharif,8,60.49,3.46,0.08,0.98
Sugarcane,East India,kharif,9,64.4,3.3,0.08,0.98
Sugarcane,East India,kharif,10,68.25,3.5,0.08,0.98
Sugarcane,East India,kharif,11,66.43,3.63,0.08,0.98
Sugarcane,East India,kharif,12,74.14,4.16,0.08,0.98
Sugarcane,East India,rabi,1,67.98,4.24,0.08,0.83
Sugarcane,East India,rabi,2,73.95,4.48,0.08,0.83
Sugarcane,East India,rabi,3,71.2,4.68,0.08,0.83
Sugarcane,East India,rabi,4,61.95,4.66,0.08,0.83
Sugarcane,East India,rabi,5,70.76,4.26,0.08,0.83
Sugarcane,East India,rabi,6,68.45,4.0,0.08,0.83
Sugarcane,East India,rabi,7,58.74,3.83,0.08,0.83
Sugarcane,East India,rabi,8,66.51,3.52,0.08,0.83
Sugarcane,East India,rabi,9,70.66,3.32,0.08,0.83
Sugarcane,East India,rabi,10,68.67,3.46,0.08,0.83
Sugarcane,East India,rabi,11,71.63,3.51,0.08,0.83
Sugarcane,East India,rabi,12,68.4,3.94,0.08,0.83
Sugarcane,East India,zaid,1,72.56,4.35,0.08,0.83
Sugarcane,East India,zaid,2,67.96,4.44,0.08,0.83
Sugarcane,East India,zaid,3,71.35,4.5,0.08,0.83
Sugarcane,East India,zaid,4,75.71,4.48,0.08,0.83
Sugarcane,East India,zaid,5,55.87,4.26,0.08,0.83
Sugarcane,East India,zaid,6,63.71,3.84,0.08,0.83
Sugarcane,East India,zaid,7,61.21,3.71,0.08,0.83
Sugarcane,East India,zaid,8,72.95,3.51,0.08,0.83
Sugarcane,East India,zaid,9,62.87,3.44,0.08,0.83
Sugarcane,East India,zaid,10,64.01,3.42,0.08,0.83
Sugarcane,East India,zaid,11,61.63,3.54,0.08,0.83
Sugarcane,East India,zaid,12,66.95,4.02,0.08,0.83
Sugarcane,Central India,kharif,1,69.92,4.26,0.08,0.98
Sugarcane,Central India,kharif,2,66.77,4.59,0.08,0.98
Sugarcane,Central India,kharif,3,65.31,4.69,0.08,0.98
Sugarcane,Central India,kharif,4,66.49,4.44,0.08,0.98
Sugarcane,Central India,kharif,5,63.07,4.25,0.08,0.98
Sugarcane,Central India,kharif,6,73.78,4.05,0.08,0.98
Sugarcane,Central India,kharif,7,72.29,3.75,0.08,0.98
Sugarcane,Central India,kharif,8,60.78,3.45,0.08,0.98
Sugarcane,Central India,kharif,9,62.0,3.51,0.08,0.98
Sugarcane,Central India,kharif,10,60.32,3.56,0.08,0.98
Sugarcane,Central India,kharif,11,71.86,3.86,0.08,0.98
Sugarcane,Central India,kharif,12,66.85,4.07,0.08,0.98
Sugarcane,Central India,rabi,1,81.81,4.24,0.08,0.83
Sugarcane,Central India,rabi,2,63.82,4.32,0.08,0.83
Sugarcane,Central India,rabi,3,75.46,4.39,0.08,0.83
Sugarcane,Central India,rabi,4,69.64,4.57,0.08,0.83
Sugarcane,Central India,rabi,5,71.33,4.34,0.08,0.83
Sugarcane,Central India,rabi,6,70.01,4.12,0.08,0.83
Sugarcane,Central India,rabi,7,62.64,3.64,0.08,0.83
Sugarcane,Central India,rabi,8,62.44,3.55,0.08,0.83
Sugarcane,Central India,rabi,9,70.4,3.44,0.08,0.83
Sugarcane,Central India,rabi,10,72.22,3.38,0.08,0.83
Sugarcane,Central India,rabi,11,75.74,3.84,0.08,0.83
Sugarcane,Central India,rabi,12,72.58,4.17,0.08,0.83
Sugarcane,Central India,zaid,1,62.12,4.25,0.08,0.83
Sugarcane,Central India,zaid,2,67.82,4.6,0.08,0.83
Sugarcane,Central India,zaid,3,66.65,4.68,0.08,0.83
Sugarcane,Central India,zaid,4,78.35,4.6,0.08,0.83
Sugarcane,Central India,zaid,5,71.82,4.2,0.08,0.83
Sugarcane,Central India,zaid,6,64.67,4.12,0.08,0.83
Sugarcane,Central India,zaid,7,71.3,3.7,0.08,0.83
Sugarcane,Central India,zaid,8,64.21,3.31,0.08,0.83
Sugarcane,Central India,zaid,9,60.55,3.56,0.08,0.83
Sugarcane,Central India,zaid,10,59.9,3.5,0.08,0.83
Sugarcane,Central India,zaid,11,72.44,3.59,0.08,0.83
Sugarcane,Central India,zaid,12,69.82,4.09,0.08,0.83
Mustard,North India,kharif,1,66.86,57.37,0.13,0.86
Mustard,North India,kharif,2,59.56,56.47,0.13,0.86
Mustard,North India,kharif,3,67.44,56.86,0.13,0.86
Mustard,North India,kharif,4,70.1,52.68,0.13,0.86
Mustard,North India,kharif,5,67.94,47.86,0.13,0.86
Mustard,North India,kharif,6,68.32,48.56,0.13,0.86
Mustard,North India,kharif,7,66.99,46.23,0.13,0.86
Mustard,North India,kharif,8,64.54,42.01,0.13,0.86
Mustard,North India,kharif,9,57.89,39.67,0.13,0.86
Mustard,North India,kharif,10,68.64,44.1,0.13,0.86
Mustard,North India,kharif,11,62.61,44.48,0.13,0.86
Mustard,North India,kharif,12,60.78,50.2,0.13,0.86
Mustard,North India,rabi,1,70.13,55.51,0.13,0.71
Mustard,North India,rabi,2,63.51,53.44,0.13,0.71
Mustard,North India,rabi,3,69.46,56.59,0.13,0.71
Mustard,North India,rabi,4,66.82,52.39,0.13,0.71
Mustard,North India,rabi,5,71.21,53.05,0.13,0.71
Mustard,North India,rabi,6,60.72,50.54,0.13,0.71
Mustard,North India,rabi,7,69.65,44.63,0.13,0.71
Mustard,North India,rabi,8,63.1,42.67,0.13,0.71
Mustard,North India,rabi,9,57.99,40.85,0.13,0.71
Mustard,North India,rabi,10,51.94,43.19,0.13,0.71
Mustard,North India,rabi,11,55.99,47.0,0.13,0.71
Mustard,North India,rabi,12,63.65,47.6,0.13,0.71
Mustard,North India,zaid,1,63.66,51.02,0.13,0.71
Mustard,North India,zaid,2,74.99,48.97,0.13,0.71
Mustard,North India,zaid,3,74.68,55.93,0.13,0.71
Mustard,North India,zaid,4,61.86,51.96,0.13,0.71
Mustard,North India,zaid,5,75.18,49.7,0.13,0.71
Mustard,North India,zaid,6,59.53,50.13,0.13,0.71
Mustard,North India,zaid,7,65.49,42.78,0.13,0.71
Mustard,North India,zaid,8,63.79,40.09,0.13,0.71
Mustard,North India,zaid,9,67.8,42.49,0.13,0.71
Mustard,North India,zaid,10,65.36,42.35,0.13,0.71
Mustard,North India,zaid,11,72.61,44.4,0.13,0.71
Mustard,North India,zaid,12,59.39,48.84,0.13,0.71
Mustard,South India,kharif,1,77.23,49.56,0.13,0.86
Mustard,South India,kharif,2,66.09,55.12,0.13,0.86
Mustard,South India,kharif,3,68.03,53.09,0.13,0.86
Mustard,South India,kharif,4,73.51,59.14,0.13,0.86
Mustard,South India,kharif,5,67.78,49.78,0.13,0.86
Mustard,South India,kharif,6,57.56,48.48,0.13,0.86
Mustard,South India,kharif,7,69.32,45.22,0.13,0.86
Mustard,South India,kharif,8,62.69,40.8,0.13,0.86
Mustard,South India,kharif,9,56.84,42.13,0.13,0.86
Mustard,South India,kharif,10,67.27,39.25,0.13,0.86
Mustard,South India,kharif,11,71.75,45.39,0.13,0.86
Mustard,South India,kharif,12,72.3,45.49,0.13,0.86
Mustard,South India,rabi,1,59.97,51.3,0.13,0.71
Mustard,South India,rabi,2,70.41,58.04,0.13,0.71
Mustard,South India,rabi,3,71.83,54.68,0.13,0.71
Mustard,South India,rabi,4,62.77,56.84,0.13,0.71
Mustard,South India,rabi,5,61.98,54.88,0.13,0.71
Mustard,South India,rabi,6,63.88,50.98,0.13,0.71
Mustard,South India,rabi,7,67.19,44.16,0.13,0.71
Mustard,South India,rabi,8,60.1,41.21,0.13,0.71
Mustard,South India,rabi,9,64.44,40.92,0.13,0.71
Mustard,South India,rabi,10,59.73,41.49,0.13,0.71
Mustard,South India,rabi,11,64.19,40.71,0.13,0.71
Mustard,South India,rabi,12,67.59,46.17,0.13,0.71
Mustard,South India,zaid,1,61.03,48.2,0.13,0.71
Mustard,South India,zaid,2,58.93,51.37,0.13,0.71
Mustard,South India,zaid,3,64.75,59.4,0.13,0.71
Mustard,South India,zaid,4,65.27,54.61,0.13,0.71
Mustard,South India,zaid,5,68.8,51.86,0.13,0.71
Mustard,South India,zaid,6,64.91,45.76,0.13,0.71
Mustard,South India,zaid,7,71.05,47.53,0.13,0.71
Mustard,South India,zaid,8,54.29,40.1,0.13,0.71
Mustard,South India,zaid,9,60.9,39.27,0.13,0.71
Mustard,South India,zaid,10,65.23,40.58,0.13,0.71
Mustard,South India,zaid,11,74.63,46.46,0.13,0.71
Mustard,South India,zaid,12,66.36,49.92,0.13,0.71
Mustard,West India,kharif,1,72.33,50.47,0.13,0.86
Mustard,West India,kharif,2,63.82,54.4,0.13,0.86
Mustard,West India,kharif,3,72.61,55.5,0.13,0.86
Mustard,West India,kharif,4,60.01,52.54,0.13,0.86
Mustard,West India,kharif,5,66.43,51.45,0.13,0.86
Mustard,West India,kharif,6,75.16,45.41,0.13,0.86
Mustard,West India,kharif,7,66.33,46.98,0.13,0.86
Mustard,West India,kharif,8,74.06,41.11,0.13,0.86
Mustard,West India,kharif,9,64.76,41.71,0.13,0.86
Mustard,West India,kharif,10,63.68,41.6,0.13,0.86
Mustard,West India,kharif,11,65.98,40.02,0.13,0.86
Mustard,West India,kharif,12,68.71,48.24,0.13,0.86
Mustard,West India,rabi,1,65.69,55.72,0.13,0.71
Mustard,West India,rabi,2,64.52,53.38,0.13,0.71
Mustard,West India,rabi,3,78.26,53.41,0.13,0.71
Mustard,West India,rabi,4,65.15,53.92,0.13,0.71
Mustard,West India,rabi,5,71.0,52.02,0.13,0.71
Mustard,West India,rabi,6,58.84,47.0,0.13,0.71
Mustard,West India,rabi,7,60.76,44.27,0.13,0.71
Mustard,West India,rabi,8,64.83,42.45,0.13,0.71
Mustard,West India,rabi,9,53.42,42.49,0.13,0.71
Mustard,West India,rabi,10,63.96,44.02,0.13,0.71
Mustard,West India,rabi,11,66.02,46.31,0.13,0.71
Mustard,West India,rabi,12,67.63,50.52,0.13,0.71
Mustard,West India,zaid,1,69.41,51.4,0.13,0.71
Mustard,West India,zaid,2,79.26,56.12,0.13,0.71
Mustard,West India,zaid,3,71.17,52.45,0.13,0.71
Mustard,West India,zaid,4,61.46,54.85,0.13,0.71
Mustard,West India,zaid,5,67.53,50.36,0.13,0.71
Mustard,West India,zaid,6,66.0,50.97,0.13,0.71
Mustard,West India,zaid,7,67.28,42.42,0.13,0.71
Mustard,West India,zaid,8,62.14,40.45,0.13,0.71
Mustard,West India,zaid,9,60.36,40.14,0.13,0.71
Mustard,West India,zaid,10,60.31,39.72,0.13,0.71
Mustard,West India,zaid,11,63.16,43.43,0.13,0.71
Mustard,West India,zaid,12,50.65,51.84,0.13,0.71
Mustard,East India,kharif,1,72.24,50.84,0.13,0.86
Mustard,East India,kharif,2,67.99,51.76,0.13,0.86
Mustard,East India,kharif,3,76.78,59.28,0.13,0.86
Mustard,East India,kharif,4,68.68,56.4,0.13,0.86
Mustard,East India,kharif,5,67.68,48.91,0.13,0.86
Mustard,East India,kharif,6,63.24,48.25,0.13,0.86
Mustard,East India,kharif,7,61.53,44.02,0.13,0.86
Mustard,East India,kharif,8,62.24,41.63,0.13,0.86
Mustard,East India,kharif,9,62.56,39.11,0.13,0.86
Mustard,East India,kharif,10,59.12,39.67,0.13,0.86
Mustard,East India,kharif,11,68.69,40.75,0.13,0.86
Mustard,East India,kharif,12,71.07,50.6,0.13,0.86
Mustard,East India,rabi,1,65.29,46.36,0.13,0.71
Mustard,East India,rabi,2,66.09,54.1,0.13,0.71
Mustard,East India,rabi,3,63.25,54.09,0.13,0.71
Mustard,East India,rabi,4,75.55,55.64,0.13,0.71
Mustard,East India,rabi,5,62.18,48.38,0.13,0.71
Mustard,East India,rabi,6,63.66,47.6,0.13,0.71
Mustard,East India,rabi,7,66.28,43.47,0.13,0.71
Mustard,East India,rabi,8,65.26,44.92,0.13,0.71
Mustard,East India,rabi,9,66.38,40.72,0.13,0.71
Mustard,East India,rabi,10,61.79,41.18,0.13,0.71
Mustard,East India,rabi,11,69.7,43.31,0.13,0.71
Mustard,East India,rabi,12,65.53,48.1,0.13,0.71
Mustard,East India,zaid,1,64.29,48.84,0.13,0.71
Mustard,East India,zaid,2,69.51,54.11,0.13,0.71
Mustard,East India,zaid,3,70.8,54.05,0.13,0.71
Mustard,East India,zaid,4,74.0,52.38,0.13,0.71
Mustard,East India,zaid,5,75.36,48.08,0.13,0.71
Mustard,East India,zaid,6,67.47,48.89,0.13,0.71
Mustard,East India,zaid,7,59.82,45.13,0.13,0.71
Mustard,East India,zaid,8,69.1,38.15,0.13,0.71
Mustard,East India,zaid,9,64.81,36.83,0.13,0.71
Mustard,East India,zaid,10,57.87,44.42,0.13,0.71
Mustard,East India,zaid,11,60.89,42.37,0.13,0.71
Mustard,East India,zaid,12,64.31,51.87,0.13,0.71
Mustard,Central India,kharif,1,57.64,49.48,0.13,0.86
Mustard,Central India,kharif,2,75.39,58.16,0.13,0.86
Mustard,Central India,kharif,3,67.78,52.53,0.13,0.86
Mustard,Central India,kharif,4,78.38,57.61,0.13,0.86
Mustard,Central India,kharif,5,70.19,49.97,0.13,0.86
Mustard,Central India,kharif,6,65.05,47.7,0.13,0.86
Mustard,Central India,kharif,7,65.45,46.91,0.13,0.86
Mustard,Central India,kharif,8,67.1,40.01,0.13,0.86
Mustard,Central India,kharif,9,69.18,41.3,0.13,0.86
Mustard,Central India,kharif,10,66.14,44.15,0.13,0.86
Mustard,Central India,kharif,11,58.24,44.34,0.13,0.86
Mustard,Central India,kharif,12,62.64,45.06,0.13,0.86
Mustard,Central India,rabi,1,68.53,56.65,0.13,0.71
Mustard,Central India,rabi,2,58.7,54.17,0.13,0.71
Mustard,Central India,rabi,3,71.5,55.46,0.13,0.71
Mustard,Central India,rabi,4,67.33,51.49,0.13,0.71
Mustard,Central India,rabi,5,67.96,50.08,0.13,0.71
Mustard,Central India,rabi,6,54.35,50.24,0.13,0.71
Mustard,Central India,rabi,7,68.59,44.49,0.13,0.71
Mustard,Central India,rabi,8,63.85,43.51,0.13,0.71
Mustard,Central India,rabi,9,63.42,42.24,0.13,0.71
Mustard,Central India,rabi,10,61.21,43.9,0.13,0.71
Mustard,Central India,rabi,11,65.4,44.74,0.13,0.71
Mustard,Central India,rabi,12,58.95,48.54,0.13,0.71
Mustard,Central India,zaid,1,62.64,50.32,0.13,0.71
Mustard,Central India,zaid,2,63.82,51.98,0.13,0.71
Mustard,Central India,zaid,3,78.92,58.07,0.13,0.71
Mustard,Central India,zaid,4,77.5,51.65,0.13,0.71
Mustard,Central India,zaid,5,67.16,49.0,0.13,0.71
Mustard,Central India,zaid,6,61.82,46.28,0.13,0.71
Mustard,Central India,zaid,7,70.0,43.71,0.13,0.71
Mustard,Central India,zaid,8,68.04,42.75,0.13,0.71
Mustard,Central India,zaid,9,73.82,38.45,0.13,0.71
Mustard,Central India,zaid,10,69.0,43.63,0.13,0.71
Mustard,Central India,zaid,11,58.93,46.14,0.13,0.71
Mustard,Central India,zaid,12,66.98,47.57,0.13,0.71
Chickpea,North India,kharif,1,65.08,54.57,0.11,0.94
Chickpea,North India,kharif,2,80.55,58.76,0.11,0.94
Chickpea,North India,kharif,3,74.61,58.24,0.11,0.94
Chickpea,North India,kharif,4,66.4,60.85,0.11,0.94
Chickpea,North India,kharif,5,62.45,55.13,0.11,0.94
Chickpea,North India,kharif,6,67.87,52.19,0.11,0.94
Chickpea,North India,kharif,7,65.3,48.73,0.11,0.94
Chickpea,North India,kharif,8,68.57,46.34,0.11,0.94
Chickpea,North India,kharif,9,59.77,43.79,0.11,0.94
Chickpea,North India,kharif,10,71.08,46.58,0.11,0.94
Chickpea,North India,kharif,11,59.34,48.66,0.11,0.94
Chickpea,North India,kharif,12,57.81,52.08,0.11,0.94
Chickpea,North India,rabi,1,78.69,54.15,0.11,0.79
Chickpea,North India,rabi,2,66.13,60.24,0.11,0.79
Chickpea,North India,rabi,3,62.99,58.55,0.11,0.79
Chickpea,North India,rabi,4,73.28,57.53,0.11,0.79
Chickpea,North India,rabi,5,68.02,57.27,0.11,0.79
Chickpea,North India,rabi,6,69.81,52.46,0.11,0.79
Chickpea,North India,rabi,7,64.5,48.69,0.11,0.79
Chickpea,North India,rabi,8,64.48,45.93,0.11,0.79
Chickpea,North India,rabi,9,62.22,43.93,0.11,0.79
Chickpea,North India,rabi,10,60.15,45.19,0.11,0.79
Chickpea,North India,rabi,11,62.14,46.33,0.11,0.79
Chickpea,North India,rabi,12,68.99,52.37,0.11,0.79
Chickpea,North India,zaid,1,73.11,55.1,0.11,0.79
Chickpea,North India,zaid,2,72.34,59.82,0.11,0.79
Chickpea,North India,zaid,3,72.92,58.17,0.11,0.79
Chickpea,North India,zaid,4,71.04,59.46,0.11,0.79
Chickpea,North India,zaid,5,69.24,52.05,0.11,0.79
Chickpea,North India,zaid,6,68.5,55.8,0.11,0.79
Chickpea,North India,zaid,7,64.4,46.94,0.11,0.79
Chickpea,North India,zaid,8,66.97,45.71,0.11,0.79
Chickpea,North India,zaid,9,70.66,42.37,0.11,0.79
Chickpea,North India,zaid,10,68.76,46.13,0.11,0.79
Chickpea,North India,zaid,11,65.49,48.64,0.11,0.79
Chickpea,North India,zaid,12,72.85,53.5,0.11,0.79
Chickpea,South India,kharif,1,63.48,57.41,0.11,0.94
Chickpea,South India,kharif,2,69.97,58.9,0.11,0.94
Chickpea,South India,kharif,3,71.07,59.5,0.11,0.94
Chickpea,South India,kharif,4,76.26,58.59,0.11,0.94
Chickpea,South India,kharif,5,63.6,55.17,0.11,0.94
Chickpea,South India,kharif,6,68.59,54.11,0.11,0.94
Chickpea,South India,kharif,7,69.22,46.75,0.11,0.94
Chickpea,South India,kharif,8,77.53,45.64,0.11,0.94
Chickpea,South India,kharif,9,71.08,43.98,0.11,0.94
Chickpea,South India,kharif,10,67.77,46.5,0.11,0.94
Chickpea,South India,kharif,11,72.29,49.78,0.11,0.94
Chickpea,South India,kharif,12,72.06,51.46,0.11,0.94
Chickpea,South India,rabi,1,66.34,56.51,0.11,0.79
Chickpea,South India,rabi,2,74.96,58.32,0.11,0.79
Chickpea,South India,rabi,3,76.03,62.67,0.11,0.79
Chickpea,South India,rabi,4,65.72,57.13,0.11,0.79
Chickpea,South India,rabi,5,68.5,56.47,0.11,0.79
Chickpea,South India,rabi,6,65.08,54.32,0.11,0.79
Chickpea,South India,rabi,7,68.32,48.16,0.11,0.79
Chickpea,South India,rabi,8,57.92,43.28,0.11,0.79
Chickpea,South India,rabi,9,66.11,41.09,0.11,0.79
Chickpea,South India,rabi,10,70.17,45.01,0.11,0.79
Chickpea,South India,rabi,11,82.42,51.76,0.11,0.79
